review_id,canonical_place_id,place_name,place_category,reviewer_rating,review_text_raw,weak_sentiment_label,manual_sentiment_label,annotation_confidence,annotation_notes,annotator_id,human_approved
wisata-v2_001657,place_00015,Air Terjun Sigura-Gura,wisata,5.0,PLTA Tangga,positive,neutral,medium,,A01,yes
wisata-v2_002669,place_00320,Arung Jeram Sungai Asahan (Asahan River Rafting),wisata,5.0,Layanan Lokal,positive,neutral,high,insufficient_context,A01,yes
wisata-v2_002697,place_00335,Pakkodian Toba,wisata,5.0,Sangan inda,positive,positive,high,,A01,yes
wisata-v2_002711,place_00335,Pakkodian Toba,wisata,5.0,Pantai Pakkodian,positive,neutral,high,insufficient_context,A01,yes
wisata-v2_002731,place_00335,Pakkodian Toba,wisata,5.0,Pada,positive,neutral,high,insufficient_context,A01,yes
wisata-v2_002791,place_00335,Pakkodian Toba,wisata,5.0,Masih seperti yang dulu,positive,neutral,medium,,A01,yes
wisata-v2_003030,place_00042,Batu Marhosa,wisata,5.0,"Unik, lobang nya kecil doank tapi kata nya bs menyerap angin masuk dan angin keluar dr lubang yg sama.",positive,positive,high,,A01,yes
wisata-v2_003044,place_00042,Batu Marhosa,wisata,5.0,"Batu Marhosa merupakan wisata keajaiban Alam, saya tidak tau istilahnya. tapi ada aliran dingin yang keluar dari batu ini. bukan merupakan tempat wisata, jadi tidak ada pengelolanya. terletak di pinggir jalan dan tidak ada tanda/ papan ...",positive,positive,high,,A01,yes
wisata-v2_003048,place_00079,Danau Sidihoni,wisata,4.0,"Danau di atas danau. Tapi sayang, saat terakhir kesini, air danau dalam kondisi surut, mungkin karena di Samosir sangat panas. Jadi kurang menarik kelihatannya.",positive,negative,high,,A01,yes
wisata-v2_003051,place_00079,Danau Sidihoni,wisata,4.0,Kurang terawat,positive,negative,high,,A01,yes
wisata-v2_003056,place_00079,Danau Sidihoni,wisata,5.0,"Terletak di tengah pulau Samosir, pemandangan berupa hamparan air yang berada di area datar perbukitan. Beberapa waktu lalu viral karena dikunjungi Ariel Noah, Raffi Ahmad dan Gading Marten. Danau tidak begitu luas dan sepertinya tidak ada ...",positive,positive,medium,mixed_sentiment,A01,yes
wisata-v2_003057,place_00079,Danau Sidihoni,wisata,5.0,"Danau diatas Danau, Penasaran kan yaaa udh datang aja........",positive,positive,high,,A01,yes
wisata-v2_003114,place_00079,Danau Sidihoni,wisata,5.0,"bukit hkbp sidihoni sebelah danau sangat indah, sangat nyaman dikunjungi saat sore hari karena matahari sudah tidak terlalu panas",positive,positive,medium,mixed_sentiment,A01,yes
wisata-v2_003116,place_00079,Danau Sidihoni,wisata,5.0,Tempatnya sudah tidak Se asri dulu,positive,negative,high,,A01,yes
wisata-v2_003121,place_00079,Danau Sidihoni,wisata,5.0,"Saya dgn tdk sengaja sampai ke tempat ini yg awalnya ingin ke kampung suami, hatoguan , tapi keterusan akhirnya sampailah disini , akhirnya mampir dan foto disini , danau sidihoni",positive,neutral,medium,,A01,yes
wisata-v2_003122,place_00079,Danau Sidihoni,wisata,5.0,danau sidihoni.danau di atas danau.tempat wisata yg masih alami.berkunjung ketempat ini tidak di pungut biaya.cuma kesadaran pengunjung masih kurang.masih banyak yg suka membuang sampah sembarangan,positive,positive,high,,A01,yes
wisata-v2_003124,place_00079,Danau Sidihoni,wisata,5.0,Bagus tapi tidak untuk di arungi kurasa. Dinikmati saja. Danau di atas danau,positive,positive,high,,A01,yes
wisata-v2_003338,place_00368,Sitapigagan Waterfall,wisata,4.0,"Air terjunnya unik, menuruni lereng bukit di atas batu, mengalir lembut, aksesnya cukup perjuangan krn jalannya sempit, tidak bisa bawa mobil,",positive,neutral,medium,,A01,yes
wisata-v2_003342,place_00368,Sitapigagan Waterfall,wisata,5.0,Bagus pemandangam di bonandolok beserta air terjun sitapigagan. Baru tau kalau air sungai berwarna hitam karena humus dr bukit di atas.,positive,positive,high,,A01,yes
wisata-v2_005298,place_00059,Bukit Burung,wisata,5.0,Mantap cukup bayar parkir aja,positive,positive,high,,A01,yes
wisata-v2_005299,place_00059,Bukit Burung,wisata,5.0,"Pemandangan ok,tidak ada jualan makanan ,aman",positive,positive,high,,A01,yes
wisata-v2_005323,place_00059,Bukit Burung,wisata,4.0,"Tempat masih perawan, para pengunjung mohon untuk tidak membuang sampah sembarangan, mari dijaga tempat2 asri seperti ini!",positive,positive,high,,A01,yes
wisata-v2_005341,place_00059,Bukit Burung,wisata,4.0,"Obyek yg punya potensi besar untuk menjadi salah satu tourist spot di Samosir. Sayangnya tempat untuk menikmati pemandangannya cenderung gersang dan terkesan dibiarkan begitu saja oleh penduduk setempat. Akses jalan sudah baik, hanya butuh sedikit perjuangan dengan jalan kaki utk sampai ke spot yg dituju. Semoga ke depannya bisa mendapat atensi dari pihak-pihak yg mau mengelola.",positive,positive,high,,A01,yes
wisata-v2_006394,place_00068,Bukit Sipolha,wisata,5.0,nyamuk banyak.,positive,negative,high,,A01,yes
wisata-v2_006412,place_00068,Bukit Sipolha,wisata,5.0,Memberi pengalaman petualangan kepada anak anak,positive,positive,high,,A01,yes
wisata-v2_006414,place_00068,Bukit Sipolha,wisata,5.0,"Bagus nd menarik, tapi ya itu tadi dibawah kita dipintakin duit lagi 5 rb perorang, parkir 5 rb 1 kereta",positive,positive,high,,A01,yes
wisata-v2_006970,place_00172,Patung Sigalegale,wisata,5.0,minum la si gali gali,positive,neutral,medium,,A01,yes
wisata-v2_007026,place_00172,Patung Sigalegale,wisata,4.0,"Good, pengelolaan perlu ditingkatkan",positive,positive,high,,A01,yes
wisata-v2_007037,place_00172,Patung Sigalegale,wisata,5.0,"Ramai kali, ga bisa ikut nortor..",positive,neutral,medium,,A01,yes
wisata-v2_007063,place_00172,Patung Sigalegale,wisata,5.0,"Patung sigale gale di sini ada 2, yang asli ada di bagian atas jangan sampai salah masuk",positive,neutral,high,,A01,yes
wisata-v2_007070,place_00172,Patung Sigalegale,wisata,4.0,"Mungkin tempat menari nya sigale gale beserta tamu yang hadir perlu dibuat semi outdoor, agar para tamu tidak kepanasan saat menari di waktu menjelang siang",positive,neutral,medium,,A01,yes
wisata-v2_007113,place_00172,Patung Sigalegale,wisata,5.0,"Free tiket masuk, parkir terbatas. Kalo mau nari sigale gale dipandu sama pemandu wisata lokal bayar 100k. Kalo cuma foto pake ulos dan ikat kepala bayar seiklhlasnya",positive,neutral,high,,A01,yes
wisata-v2_007259,place_00040,Batu Kursi Raja Siallagan ( Stone Chair Of King Siallagan ),wisata,5.0,Baru tahu saya kegiatan pemasungan jaman dahulu,positive,neutral,high,,A01,yes
wisata-v2_007288,place_00040,Batu Kursi Raja Siallagan ( Stone Chair Of King Siallagan ),wisata,5.0,"Kisahnya dulu yang pernah kalau tidak salah saya dengar dari local guide di sana. Ini merupakan tempat eksekusi narapidana yang melakukan berbagai macam kejahatan dan mempunyai kasus kriminal. Seperti mencuci, merampok, membunuh, dsb. Setelah dieksekusi, biasanya bagian tubuh si narapidana seperti organ jantung atau hati itu dimakan raja atau tetua di sana.",positive,neutral,high,,A01,yes
wisata-v2_007293,place_00040,Batu Kursi Raja Siallagan ( Stone Chair Of King Siallagan ),wisata,5.0,"Dipatoere R.Hendrik Siallagan,Dioeroepi St. Jesaya Siallagan. Tulisan di prasasti",positive,neutral,high,,A01,yes
wisata-v2_007298,place_00040,Batu Kursi Raja Siallagan ( Stone Chair Of King Siallagan ),wisata,5.0,Ada pertunjukan tari budaya Batak. Kamar mandi standar Cocok untuk belajar budaya.,positive,neutral,medium,,A01,yes
wisata-v2_007318,place_00040,Batu Kursi Raja Siallagan ( Stone Chair Of King Siallagan ),wisata,5.0,"Harga tiket sesuai dengan fasilitas yang didapat. Tidak banyak kegiatan yang bisa dilakukan, namun cukup menambah pengetahuan mengenai cara hidup masyarakat zaman dahulu.",positive,positive,high,,A01,yes
wisata-v2_007426,place_00334,Natio,wisata,4.0,"Pesanggrahan Bung Karno. Sesuai dengan namanya, ketika masa penjajahan tempat inilah yg dijadikan pengasingan Bung Karno oleh penjajah Belanda. Sekarang terbuka untuk umum, agar kita dapat mengenang masa perjuangan Bung Karno kala itu.",positive,positive,high,,A01,yes
wisata-v2_007452,place_00334,Natio,wisata,5.0,"1. View bagus 2. Cocok sebagai tempat singgahan sebentar untuk makan siang kalau bawa bekal 3. Ada org jual rujak dan bakso sosis bakar 4. Biaya parkir 5 ribu 5. Disarankan bawa topi dan kacamata. Karna kalau panas sangag nyengat 6. Tidak ada orang jual makanan berat 7. Trayek lumayan sempit,tapi itu tidak mazalah",positive,positive,high,,A01,yes
wisata-v2_007470,place_00334,Natio,wisata,5.0,Ayo datang aja jangan ragu,positive,positive,high,,A01,yes
wisata-v2_007473,place_00334,Natio,wisata,5.0,"Sayang, kami kesini udah kesorean, pemandangan danau toba nya agak berkabut.. tp msh ok buat foto2",positive,neutral,medium,,A01,yes
wisata-v2_007512,place_00334,Natio,wisata,4.0,"Pemandangan bagus, udara sejuk. Sayangnya tidak bisa masuk ke dalam rumahnya. Ada pungli modus uang parkir.",positive,negative,high,mixed_sentiment,A01,yes
wisata-v2_007523,place_00334,Natio,wisata,4.0,Masuk tidak untuk umum,positive,negative,medium,,A01,yes
wisata-v2_007540,place_00334,Natio,wisata,5.0,Adem,positive,positive,high,,A01,yes
wisata-v2_007541,place_00334,Natio,wisata,5.0,Sayang tempat persanggahan Pak Soekarno nya tidak dapat masuk,positive,negative,medium,,A01,yes
wisata-v2_007549,place_00334,Natio,wisata,5.0,"Salah satu bangunan bersejarah yang ada di Prapat. Dulunya tempat ini adalah tempat Bung Karno diasingkan. Sayang tempat ini gak dibuka utk umum, jadi hanya mampir liat2 dari luarnya aja.",positive,negative,medium,,A01,yes
wisata-v2_007863,place_00271,Taman Eden 100,wisata,5.0,Masih alami,positive,neutral,medium,,A01,yes
wisata-v2_007865,place_00271,Taman Eden 100,wisata,5.0,"Buka pukul 080-170 WIB. Nyampe sana udah lewat jam 6 sore, gak bisa masuk lagi alasannya karena hutan, jalan yang dilalui gelap. Jadi hanya menunggu wisatawan yang keluar saja.",positive,negative,medium,,A01,yes
wisata-v2_007871,place_00271,Taman Eden 100,wisata,4.0,Tempat yang sudah menyerupai hutan daripada kebun buah. WC di dekat air terjun mini kurang dirawat. Semoga lebih diperhatikan oleh pengelola.,positive,negative,high,,A01,yes
wisata-v2_007899,place_00271,Taman Eden 100,wisata,4.0,Pemandangannya bagus namun kurang dirawat.,positive,negative,high,mixed_sentiment,A01,yes
wisata-v2_007989,place_00331,Makam Missonaris Pdt. Dr. Il. Nommensen,wisata,5.0,Akses jalan seperti kurang terawat.. Saya sempat kesasar. Kelewatan 2x akhir nya putar balik.. Rambu kurang cas Mungkin ada sih rambunya Tapi harus konsentrasi tinggi,positive,negative,high,,A01,yes
wisata-v2_007995,place_00331,Makam Missonaris Pdt. Dr. Il. Nommensen,wisata,5.0,Datang jam 6.15 (pagi) msh terkunci,positive,negative,medium,,A01,yes
wisata-v2_008027,place_00372,Taman Wisata Iman Sitinjo,wisata,4.0,Fasilitasnya lumayan bagus,positive,positive,high,,A01,yes
wisata-v2_008030,place_00372,Taman Wisata Iman Sitinjo,wisata,4.0,"Bulan 1 2025 kesana ,sudah gk ter awat , lumutan tangga nya, jdi sedih ,pdhal dllu orng ber bondong2 ke sna.",positive,negative,high,,A01,yes
wisata-v2_008039,place_00372,Taman Wisata Iman Sitinjo,wisata,5.0,"Mungkin karena sudah tidak begitu diminati untuk dikunjungi, sudah ada beberapa bangunan tidak terawat.",positive,negative,high,,A01,yes
wisata-v2_008094,place_00372,Taman Wisata Iman Sitinjo,wisata,5.0,Foto 7 tahun yang lalu 😊🙏 ...,positive,neutral,medium,,A01,yes
wisata-v2_008501,place_00035,"Balerong - Balige, Toba Samosir, North Sumatra, Indonesia",wisata,4.0,Satu-satunya tempat perbelanjaan tradisional yang ada di pusat pasar Balige.,positive,neutral,medium,,A01,yes
wisata-v2_009003,place_00318,Air Terjun Lae Mbilulu,wisata,5.0,Sayang tempat seindah ini tidak banyak orang tau,positive,positive,high,,A01,yes
wisata-v2_009006,place_00318,Air Terjun Lae Mbilulu,wisata,5.0,Pemandangan yang indah dan fasilitas yang baik,positive,positive,high,,A01,yes
wisata-v2_009011,place_00318,Air Terjun Lae Mbilulu,wisata,4.0,"Air terjun kembar ya, jatuhan air terjun ini ada dua berdampingan. Jadi unik kelihatannya.",positive,neutral,medium,,A01,yes
wisata-v2_009192,place_00085,Dolok Pottas,wisata,5.0,"Kenangan tak terlupakan, pertama kali nya melihat awan dengan cara mendaki, karena saya gak suka mendaki, tapi karena lihat postingan orang orang disini selalu ada awannya, dan pendakian tidak terlalu lama, oke saya coba, ternyata tidak menyesal kesini, dan selalu terkenang, hanya ada kami dan akamsi 4 orang , sungguh menyenangkan",positive,positive,high,,A01,yes
wisata-v2_009197,place_00085,Dolok Pottas,wisata,5.0,"Tepat Hari Rabu Tgl 5feb25 brgkt dri Beringin(Kualanamu) jam 11 pgi Sampai Lokasi jam 20:30. (bnyk brenti djln) utk tmn"" yg ingin ke sini,gua sarani Mending dri Pakat tuguh salak belok kanan. jgn dri parlilitan. jln nya aspal Licin klo hujan. awan sekitar jam 6-7 pgi. track pendakian mantap. Pengelolah dan warga sana juga sangat baik. biaya Hanya 10rb/org +parkir. gk nyesel kesini,Walaupun jauh tapi terbalas kan dgn Panorama Dolok Pottas",positive,positive,high,,A01,yes
wisata-v2_011248,place_00181,Pinus Hills Simarjarunjung,wisata,4.0,Lumayan laah,positive,neutral,medium,,A01,yes
wisata-v2_011982,place_00355,Rumah Bolon Raja Purba,wisata,5.0,Karena sudah seharusnya diperbaiki,positive,negative,medium,,A01,yes
wisata-v2_011988,place_00259,Museum Simalungun,wisata,5.0,Apakah kesini bayar?,positive,neutral,high,insufficient_context,A01,yes
wisata-v2_012000,place_00259,Museum Simalungun,wisata,5.0,Jam,positive,neutral,high,insufficient_context,A01,yes
wisata-v2_012021,place_00259,Museum Simalungun,wisata,4.0,"Sayang kurang terawat pada hal bagus untuk edukasi, dan harus di kembangkan lagi biar tidak bosan.. parkiran jg di pinggir jln",positive,negative,high,,A01,yes
wisata-v2_012029,place_00259,Museum Simalungun,wisata,4.0,"Saya rasa Museum ini kurang dilirik dinas pariwisata Siantar, padahal cocok untuk diperkenalkan kepada generasi muda sekarang, untuk edukasi terutama di era sekarang yang dimana anak-anak sudah mulai lupa adat atau budaya lokal.",positive,neutral,medium,,A01,yes
wisata-v2_012031,place_00259,Museum Simalungun,wisata,5.0,"Museumnya sangat mengedukasi, walaupun masih ada beberapa tempat yang kurang perawatan, san museum nya masi sepi pengunjung, mungkin karena kurang promosi pasca covid. Semoga kedepannya bisa ramai kembali",positive,neutral,medium,,A01,yes
wisata-v2_012032,place_00259,Museum Simalungun,wisata,4.0,"Lokasinya museum nya strategis, dan untuk koleksinya lumayan lengkap, tapi sayang kenapa masih sepi pengunjung ya Semoga ada promosi lebih kedepannya😁 ...",positive,positive,high,,A01,yes
wisata-v2_012656,place_00090,Galeri Umkm Tapanuli Utara,wisata,4.0,Lumayan bagus namun ketersediaan tempat duduk masih kurang,positive,positive,high,,A01,yes
resto-hotel-v2_000098,place_00124,"Kedai Islam ""Rahayu""",restoran,4.0,👍👍,positive,positive,medium,,A01,yes
resto-hotel-v2_000099,place_00124,"Kedai Islam ""Rahayu""",restoran,5.0,Nice,positive,positive,medium,,A01,yes
resto-hotel-v2_000128,place_00107,Hotel Santo Djaya,hotel,5.0,Ok,positive,neutral,medium,insufficient_context,A01,yes
resto-hotel-v2_000186,place_00189,Pudan Residence,hotel,5.0,Oke,positive,neutral,medium,insufficient_context,A01,yes
resto-hotel-v2_000281,place_00261,Sinar Minang Restaurant & Convention Hall,restoran,5.0,Ok,positive,neutral,medium,insufficient_context,A01,yes
resto-hotel-v2_000389,place_00261,Sinar Minang Restaurant & Convention Hall,restoran,4.0,Bagus,positive,positive,high,,A01,yes
resto-hotel-v2_000464,place_00101,Hotel Adela,hotel,5.0,Nice,positive,positive,medium,,A01,yes
resto-hotel-v2_000659,place_00077,Damar Toba ~ Lakeside Eatery & Stay,restoran,5.0,Good,positive,positive,high,,A01,yes
resto-hotel-v2_000694,place_00296,Vany Villa Balige,hotel,5.0,Ok,positive,neutral,medium,insufficient_context,A01,yes
resto-hotel-v2_000741,place_00127,"Labersa Hotel and Convention Center Toba, Balige",hotel,4.0,Good,positive,positive,high,,A01,yes
resto-hotel-v2_001008,place_00129,Lago Hotel & Resto,hotel,5.0,ok,positive,neutral,medium,insufficient_context,A01,yes
resto-hotel-v2_001051,place_00129,Lago Hotel & Resto,hotel,4.0,👍🏻,positive,positive,medium,,A01,yes
resto-hotel-v2_001069,place_00129,Lago Hotel & Resto,hotel,5.0,Good,positive,positive,high,,A01,yes
resto-hotel-v2_001085,place_00129,Lago Hotel & Resto,hotel,5.0,Good,positive,positive,high,,A01,yes
resto-hotel-v2_001145,place_00266,SOP Kerbau Siparo Gogo,restoran,5.0,Enak,positive,positive,high,,A01,yes
resto-hotel-v2_001151,place_00266,SOP Kerbau Siparo Gogo,restoran,5.0,tabo,positive,positive,medium,,A01,yes
resto-hotel-v2_001165,place_00266,SOP Kerbau Siparo Gogo,restoran,5.0,Segar,positive,positive,medium,,A01,yes
resto-hotel-v2_001713,place_00105,Hotel Nabasa,hotel,5.0,Oke,positive,neutral,medium,insufficient_context,A01,yes
resto-hotel-v2_001848,place_00147,Mutiara Balige Hotel,hotel,5.0,Ok,positive,neutral,medium,insufficient_context,A01,yes
resto-hotel-v2_001859,place_00147,Mutiara Balige Hotel,hotel,4.0,Ok,positive,neutral,medium,insufficient_context,A01,yes
resto-hotel-v2_001869,place_00147,Mutiara Balige Hotel,hotel,5.0,Good,positive,positive,high,,A01,yes
resto-hotel-v2_002233,place_00270,Tabo Cottages,hotel,4.0,Nice,positive,positive,medium,,A01,yes
resto-hotel-v2_002466,place_00289,Toba Village inn,hotel,5.0,Nice,positive,positive,medium,,A01,yes
resto-hotel-v2_002525,place_00289,Toba Village inn,hotel,5.0,Oke,positive,neutral,medium,insufficient_context,A01,yes
resto-hotel-v2_002551,place_00289,Toba Village inn,hotel,5.0,Good,positive,positive,high,,A01,yes
resto-hotel-v2_002985,place_00072,Carolina Hotel,hotel,4.0,Ok,positive,neutral,medium,insufficient_context,A01,yes
resto-hotel-v2_003082,place_00072,Carolina Hotel,hotel,5.0,Bagus,positive,positive,high,,A01,yes
resto-hotel-v2_003104,place_00293,TOPI TAO HOMESTAY PANGURURAN (KAWASAN WATERFRONT CITY),hotel,5.0,Sip,positive,positive,high,,A01,yes
resto-hotel-v2_003126,place_00102,Hotel and Restaurant Singgalang,hotel,5.0,Enak,positive,positive,high,,A01,yes
resto-hotel-v2_003309,place_00286,Thyesza Hotel Resort,hotel,5.0,Good,positive,positive,high,,A01,yes
resto-hotel-v2_003346,place_00286,Thyesza Hotel Resort,hotel,4.0,Good,positive,positive,high,,A01,yes
resto-hotel-v2_003489,place_00240,Rumah Makan Panca,restoran,5.0,Enak,positive,positive,high,,A01,yes
resto-hotel-v2_003613,place_00109,Hutanta Cafe,restoran,5.0,👍 ...,positive,positive,medium,,A01,yes
resto-hotel-v2_003655,place_00109,Hutanta Cafe,restoran,5.0,Ok,positive,neutral,medium,insufficient_context,A01,yes
resto-hotel-v2_003660,place_00109,Hutanta Cafe,restoran,5.0,Bagus,positive,positive,high,,A01,yes
resto-hotel-v2_003895,place_00033,Bakso Mas Pandu Wong Solo,restoran,4.0,Enak,positive,positive,high,,A01,yes
resto-hotel-v2_003898,place_00033,Bakso Mas Pandu Wong Solo,restoran,5.0,Enak,positive,positive,high,,A01,yes
resto-hotel-v2_003965,place_00303,Warung Makan Muslim Bu Nurul,restoran,4.0,enak,positive,positive,high,,A01,yes
resto-hotel-v2_004073,place_00122,Kedai Bakmi Bahagia,restoran,5.0,Enak,positive,positive,high,,A01,yes
resto-hotel-v2_004224,place_00300,Warung Kembar (Khas Batak),restoran,5.0,Suka,positive,positive,high,,A01,yes
resto-hotel-v2_004336,place_00073,Chinese Food Gemar,restoran,5.0,Enek,positive,positive,medium,,A01,yes
resto-hotel-v2_004408,place_00036,Balige Seafood,restoran,5.0,Mama,positive,neutral,high,insufficient_context,A01,yes
resto-hotel-v2_004416,place_00036,Balige Seafood,restoran,4.0,Enak,positive,positive,high,,A01,yes
resto-hotel-v2_004613,place_00131,Leo'S Restaurant,restoran,5.0,Good,positive,positive,high,,A01,yes
resto-hotel-v2_005026,place_00137,Maruba Restaurant,restoran,5.0,Top,positive,positive,high,,A01,yes
resto-hotel-v2_005323,place_00116,Jenny'S Restaurant,restoran,5.0,Enak.,positive,positive,high,,A01,yes
resto-hotel-v2_005515,place_00047,Biwa Cafe 26 Resto,restoran,5.0,Good,positive,positive,high,,A01,yes
resto-hotel-v2_005659,place_00265,Solu Bolon Cafe And Resto,restoran,5.0,enak,positive,positive,high,,A01,yes
resto-hotel-v2_006073,place_00197,Putra Kembar Coffee Shop 26 Resto,restoran,5.0,Enak,positive,positive,high,,A01,yes
resto-hotel-v2_006224,place_00256,Sekapur Sirih,restoran,5.0,Oke,positive,neutral,medium,insufficient_context,A01,yes
resto-hotel-v2_006317,place_00126,La Pinus Damasus Bistro 26 Resto,restoran,5.0,ok,positive,neutral,medium,insufficient_context,A01,yes
resto-hotel-v2_006339,place_00126,La Pinus Damasus Bistro 26 Resto,restoran,4.0,Baik,positive,positive,high,,A01,yes
resto-hotel-v2_006524,place_00026,Andrian Rumah Makan Nasional,restoran,5.0,Good,positive,positive,high,,A01,yes
resto-hotel-v2_006525,place_00026,Andrian Rumah Makan Nasional,restoran,4.0,Ok,positive,neutral,medium,insufficient_context,A01,yes
resto-hotel-v2_006658,place_00280,Tataring Coffee 26 Resto,restoran,5.0,Sip,positive,positive,high,,A01,yes
resto-hotel-v2_006818,place_00307,Widya Restaurant,restoran,4.0,food,positive,neutral,high,insufficient_context,A01,yes
resto-hotel-v2_006834,place_00307,Widya Restaurant,restoran,5.0,Nice,positive,positive,medium,,A01,yes
resto-hotel-v2_006876,place_00307,Widya Restaurant,restoran,5.0,Juga,positive,neutral,high,insufficient_context,A01,yes
resto-hotel-v2_006883,place_00307,Widya Restaurant,restoran,4.0,Good,positive,positive,high,,A01,yes
resto-hotel-v2_007009,place_00238,Rumah Makan Muslim Penginapan,restoran,5.0,ok,positive,neutral,medium,insufficient_context,A01,yes
resto-hotel-v2_007026,place_00238,Rumah Makan Muslim Penginapan,restoran,5.0,Oke,positive,neutral,medium,insufficient_context,A01,yes
resto-hotel-v2_007037,place_00055,Bpk Torang Dan Ikan Bakar,restoran,5.0,Oke.,positive,positive,medium,,A01,yes
resto-hotel-v2_007366,place_00155,Palito Coffee And Resto,restoran,5.0,Keren,positive,positive,high,,A01,yes
resto-hotel-v2_007405,place_00155,Palito Coffee And Resto,restoran,5.0,Oke,positive,neutral,medium,insufficient_context,A01,yes
resto-hotel-v2_007411,place_00155,Palito Coffee And Resto,restoran,5.0,Ok,positive,neutral,medium,insufficient_context,A01,yes
resto-hotel-v2_007418,place_00155,Palito Coffee And Resto,restoran,4.0,Enak,positive,positive,high,,A01,yes
resto-hotel-v2_007688,place_00250,Rumba Restaurant,restoran,5.0,Great,positive,positive,high,,A01,yes
resto-hotel-v2_007775,place_00250,Rumba Restaurant,restoran,4.0,Ok,positive,neutral,medium,insufficient_context,A01,yes
resto-hotel-v2_007871,place_00252,Samosir Villa Restaurant,restoran,5.0,👍👍,positive,positive,medium,,A01,yes
resto-hotel-v2_008397,place_00203,Restaurant Sehat,restoran,5.0,Nice,positive,positive,medium,,A01,yes
resto-hotel-v2_008457,place_00201,Restaurant Asia,restoran,4.0,Enak,positive,positive,high,,A01,yes
resto-hotel-v2_008645,place_00234,Rumah Makan Marina,restoran,4.0,Good.,positive,positive,high,,A01,yes
resto-hotel-v2_008685,place_00223,Rumah Makan Elizabeth,restoran,5.0,Enak,positive,positive,high,,A01,yes
resto-hotel-v2_008775,place_00184,Pondok Azzahra,restoran,4.0,Ok,positive,neutral,medium,insufficient_context,A01,yes
resto-hotel-v2_008834,place_00293,Topi Tao Homestay Pangururan (Kawasan Waterfront City),hotel,5.0,Sip,positive,positive,high,,A01,yes
resto-hotel-v2_008952,place_00298,Warung Bikers Parapat,restoran,5.0,Enak,positive,positive,high,,A01,yes
resto-hotel-v2_008984,place_00298,Warung Bikers Parapat,restoran,5.0,Top,positive,positive,high,,A01,yes
resto-hotel-v2_009016,place_00298,Warung Bikers Parapat,restoran,5.0,Nice,positive,positive,medium,,A01,yes
resto-hotel-v2_009028,place_00298,Warung Bikers Parapat,restoran,4.0,ok,positive,neutral,medium,insufficient_context,A01,yes
resto-hotel-v2_009121,place_00212,Rm Muslim Menara,restoran,5.0,Asik,positive,positive,medium,,A01,yes
resto-hotel-v2_009301,place_00118,Kafe Pak Pos,restoran,4.0,B aja,positive,neutral,medium,insufficient_context,A01,yes
resto-hotel-v2_009366,place_00118,Kafe Pak Pos,restoran,5.0,Nice,positive,positive,medium,,A01,yes
resto-hotel-v2_009470,place_00360,Rumah Makan Khas Minang,hotel_resto,5.0,Enak,positive,positive,high,,A01,yes
resto-hotel-v2_009571,place_00239,Rumah Makan Nasional Sinurat,restoran,5.0,👍 ...,positive,positive,medium,,A01,yes
wisata-v2_000125,place_00165,Pantai Pasir Putih Lumban Bul-bul Balige,wisata,4.0,gass,positive,positive,medium,,A01,yes
wisata-v2_000178,place_00165,Pantai Pasir Putih Lumban Bul-bul Balige,wisata,5.0,Oke,positive,neutral,medium,insufficient_context,A01,yes
wisata-v2_000242,place_00063,Bukit Pahoda,wisata,5.0,Teaik,positive,positive,high,,A01,yes
wisata-v2_000364,place_00012,Air Terjun Siboruon Balige,wisata,5.0,ok,positive,neutral,medium,insufficient_context,A01,yes
wisata-v2_000365,place_00012,Air Terjun Siboruon Balige,wisata,5.0,Keren,positive,positive,high,,A01,yes
wisata-v2_000434,place_00179,Penatapan Meat Balige,wisata,5.0,ok,positive,neutral,medium,insufficient_context,A01,yes
wisata-v2_000464,place_00311,Wisata Bukit Gibeon,wisata,5.0,Asik,positive,positive,medium,,A01,yes
wisata-v2_000476,place_00311,Wisata Bukit Gibeon,wisata,5.0,Bagus,positive,positive,high,,A01,yes
wisata-v2_000510,place_00311,Wisata Bukit Gibeon,wisata,5.0,Bagus,positive,positive,high,,A01,yes
wisata-v2_001407,place_00313,Wisata Rumah Pohon,wisata,4.0,Ok,positive,neutral,medium,insufficient_context,A01,yes
wisata-v2_001425,place_00313,Wisata Rumah Pohon,wisata,5.0,Bagus,positive,positive,high,,A01,yes
wisata-v2_001473,place_00313,Wisata Rumah Pohon,wisata,5.0,indah,positive,positive,high,,A01,yes
wisata-v2_001493,place_00019,Air Terjun Situmurun,wisata,5.0,Wow,positive,positive,medium,,A01,yes
wisata-v2_001499,place_00019,Air Terjun Situmurun,wisata,5.0,Like,positive,positive,medium,,A01,yes
wisata-v2_001523,place_00019,Air Terjun Situmurun,wisata,5.0,Bagus,positive,positive,high,,A01,yes
wisata-v2_001569,place_00019,Air Terjun Situmurun,wisata,5.0,bagus,positive,positive,high,,A01,yes
wisata-v2_001620,place_00015,Air Terjun Sigura-Gura,wisata,5.0,Good,positive,positive,high,,A01,yes
wisata-v2_001663,place_00015,Air Terjun Sigura-Gura,wisata,5.0,Good,positive,positive,high,,A01,yes
wisata-v2_001818,place_00192,Puncak Huta Ginjang,wisata,5.0,Supe,positive,positive,medium,,A01,yes
wisata-v2_001873,place_00192,Puncak Huta Ginjang,wisata,5.0,keren,positive,positive,high,,A01,yes
wisata-v2_001882,place_00192,Puncak Huta Ginjang,wisata,5.0,Keren,positive,positive,high,,A01,yes
