clause_id,review_id,canonical_place_id,place_name,place_category,clause_index,clause_text,weak_aspects,manual_aspects,annotator_id,human_approved,annotation_notes
resto-hotel-v2_001577::c000,resto-hotel-v2_001577,place_00182,Point Coffee Balige,restoran,0,Ramai,keramaian,keramaian,A01,yes,
resto-hotel-v2_001580::c001,resto-hotel-v2_001580,place_00182,Point Coffee Balige,restoran,1,Seatnya luas dan aesthetic.Viewnya jalan raya Balige,akses_jalan,akses_jalan,A01,yes,
resto-hotel-v2_001631::c000,resto-hotel-v2_001631,place_00264,SIPPIN,restoran,0,Enak dan murah,harga,harga|makanan,A01,yes,
resto-hotel-v2_001641::c000,resto-hotel-v2_001641,place_00282,Tendy Guest House,hotel,0,"Tempat strategis ,aman , kamar bersih",akomodasi|keamanan|kebersihan,kebersihan|akomodasi|keamanan,A01,yes,
resto-hotel-v2_001646::c000,resto-hotel-v2_001646,place_00279,TASYA HOMESTAY,hotel,0,Aman nyaman menyenangkan,keamanan,keamanan,A01,yes,
resto-hotel-v2_001663::c000,resto-hotel-v2_001663,place_00105,Hotel Nabasa,hotel,0,Great room clean and good bed,akomodasi|kebersihan,kebersihan|akomodasi,A01,yes,
resto-hotel-v2_001669::c003,resto-hotel-v2_001669,place_00105,Hotel Nabasa,hotel,3,Minusnya hotel ini hanya 1 menurut saya,akomodasi,pelayanan|akomodasi,A01,yes,Hotel + sikap staf buruk = akomodasi + pelayanan
resto-hotel-v2_001672::c000,resto-hotel-v2_001672,place_00105,Hotel Nabasa,hotel,0,Hotel sederhana di tepi Danau Toba dekat pelabuhan Balige,akomodasi,transportasi|akomodasi|pemandangan,A01,yes,
resto-hotel-v2_001672::c002,resto-hotel-v2_001672,place_00105,Hotel Nabasa,hotel,2,"sempit, kamar mandi sempit",akomodasi|harga|toilet,toilet|akomodasi,A01,yes,Tidak ada harga
resto-hotel-v2_001672::c004,resto-hotel-v2_001672,place_00105,Hotel Nabasa,hotel,4,Plus: sarapan pagi sambil menikmati danau dan kapal-kapal yg berlayar,transportasi,makanan|pemandangan,A01,yes,Kapal berlayar = pemandangan; sarapan = makanan; bukan transportasi
resto-hotel-v2_001687::c001,resto-hotel-v2_001687,place_00105,Hotel Nabasa,hotel,1,"Untuk keamanan kamar kurang saat ada orang yang mau masuk, tidak ada door viewer saat",akomodasi|harga,akomodasi|pemandangan,A01,yes,"Pelabuhan hanya referensi lokasi, bukan evaluasi transportasi"
resto-hotel-v2_001690::c000,resto-hotel-v2_001690,place_00105,Hotel Nabasa,hotel,0,Hotel low budget with a view,akomodasi|pemandangan,akomodasi|pemandangan,A01,yes,
resto-hotel-v2_001714::c001,resto-hotel-v2_001714,place_00105,Hotel Nabasa,hotel,1,"sayang kamar mandi bau dan service sangat tidak memuaskan, air panas untuk minum tidak ada, harus diminta dulu sampai beberapa kali, lalu gelas di kamar tidak ada, dan ketika diminta kata pelayannya “nanti gelasnya dibalikin lagi ya” sungguh bad service👎🏻 harga tidak sebanding dengan pelayanannya👎🏻",akomodasi|harga|kebersihan|pelayanan|toilet,kebersihan|toilet|pelayanan|makanan|akomodasi,A01,yes,Air minum = makanan; tidak ada harga
resto-hotel-v2_001716::c000,resto-hotel-v2_001716,place_00105,Hotel Nabasa,hotel,0,Pelayanan baik dan ramah Kamar nya bersih dan terawat Pemandangan kamar bagus bisa melihat langsung Danau Toba,akomodasi|kebersihan|pelayanan|pemandangan,kebersihan|pelayanan|akomodasi|pemandangan,A01,yes,
resto-hotel-v2_001721::c001,resto-hotel-v2_001721,place_00105,Hotel Nabasa,hotel,1,Tidak sesuai dgn harga kamar nya rp 480 rb,akomodasi|harga,harga|akomodasi,A01,yes,
resto-hotel-v2_001747::c001,resto-hotel-v2_001747,place_00105,Hotel Nabasa,hotel,1,"anak anak gak bisa mandi, makanan lumayan, tarif hotel standar",akomodasi|makanan,harga|akomodasi|pemandangan,A01,yes,'low budget' = evaluasi harga
resto-hotel-v2_001793::c000,resto-hotel-v2_001793,place_00105,Hotel Nabasa,hotel,0,Kamar mandi terlalu kecil,akomodasi|toilet,toilet,A01,yes,Resto; kamar mandi bukan akomodasi
resto-hotel-v2_001798::c005,resto-hotel-v2_001798,place_00147,Mutiara Balige Hotel,hotel,5,Walpaper kamar membutuhkan sedikit peremajaan,akomodasi,akomodasi,A01,yes,
resto-hotel-v2_001823::c000,resto-hotel-v2_001823,place_00147,Mutiara Balige Hotel,hotel,0,"Sebenarnya hotelnya bagus, cuma pas nginep disini dapet kamar yang paling dekat dengan tangga dan itu bising suara tamu + suara kendaraan",akomodasi,akses_jalan|akomodasi|keramaian,A01,yes,
resto-hotel-v2_001825::c004,resto-hotel-v2_001825,place_00147,Mutiara Balige Hotel,hotel,4,Sangat dekat dengan Museum T.B Silalahi Center,budaya,none,A01,yes,Hanya menyebut lokasi dekat museum
resto-hotel-v2_001830::c000,resto-hotel-v2_001830,place_00147,Mutiara Balige Hotel,hotel,0,Lokasi hotel Mutiara Balige sekitar 30 menit berkendara dari Bandara Silangit,akomodasi,akomodasi|keramaian,A01,yes,"Kebisingan tamu/kendaraan = keramaian, bukan akses jalan"
resto-hotel-v2_001851::c000,resto-hotel-v2_001851,place_00147,Mutiara Balige Hotel,hotel,0,"Hotel bagus dan bersih, wifi kencang, lokasi dijalan lintas, sarapan enak, harga terlalu mahal buat hotel spt itu",akomodasi|harga|internet_sinyal|kebersihan|makanan,kebersihan|harga|makanan|akomodasi|internet_sinyal,A01,yes,
resto-hotel-v2_001868::c003,resto-hotel-v2_001868,place_00147,Mutiara Balige Hotel,hotel,3,The beds and the pillows are clean,kebersihan,kebersihan,A01,yes,
resto-hotel-v2_001878::c000,resto-hotel-v2_001878,place_00147,Mutiara Balige Hotel,hotel,0,"Salah satu hotel terbaik balige,parkir aman,lokasi pinggir jalinsum.water hiter berkeja ,walau agak lama nunggunya",akomodasi|keamanan|parkir,parkir|pelayanan|akomodasi|keamanan,A01,yes,
resto-hotel-v2_001885::c000,resto-hotel-v2_001885,place_00147,Mutiara Balige Hotel,hotel,0,Nyaman bersih dan menyediakan makan sahur pada saat bulan ramadhan untuk yang berpuasa,kebersihan|makanan,kebersihan|makanan,A01,yes,
resto-hotel-v2_001899::c001,resto-hotel-v2_001899,place_00147,Mutiara Balige Hotel,hotel,1,Selain itu beberapa peralatan di kamar mandi juga sudah mulai rusak,akomodasi|harga|toilet,toilet|akomodasi,A01,yes,Tidak ada harga
resto-hotel-v2_001924::c006,resto-hotel-v2_001924,place_00284,The Boat Homestay and Spa,hotel,6,Pemiliknya bisa membantu Anda dengan transportasi ke bandara,pelayanan|transportasi,transportasi,A01,yes,
resto-hotel-v2_001930::c015,resto-hotel-v2_001930,place_00284,The Boat Homestay and Spa,hotel,15,Suatu saat Anda menginginkan sebuah hotel dan membiarkan mereka senang dengan 20% yang dicuri,akomodasi,akomodasi,A01,yes,
resto-hotel-v2_001930::c019,resto-hotel-v2_001930,place_00284,The Boat Homestay and Spa,hotel,19,Bukan tidak profesional seperti di Boat,lainnya,transportasi,A01,yes,
resto-hotel-v2_001933::c001,resto-hotel-v2_001933,place_00284,The Boat Homestay and Spa,hotel,1,"Untuk homestay kurang cocok utk lansia karena agak menanjak dan tangga nya agak curam Bed super comfy, air panas available, ada cafe di depan bisa utk wfh, dan jg toko oleh2",akomodasi|aksesibilitas|makanan,akses_jalan|toilet|makanan|akomodasi|aksesibilitas,A01,yes,
resto-hotel-v2_001946::c000,resto-hotel-v2_001946,place_00104,Hotel Dizomn,hotel,0,"Kamar sempit, kotor, tidak ada ventilasi, gelap, lampu redup",akomodasi|harga|kebersihan,kebersihan|akomodasi,A01,yes,Keluhan kondisi kamar; tidak ada harga
resto-hotel-v2_001954::c000,resto-hotel-v2_001954,place_00103,HOTEL BAHAGIA BALIGE,hotel,0,"Benar2 Hotel terburuk walau hotel kelas melati tp ga layak dikatakan hotel, saya menginap bertiga kk beradik pafahal uda pesan tempat tidur tambahan malah dibilang kumpul kebo, pas dikasi KK malah ga mau terima",akomodasi,harga|akomodasi,A01,yes,Hotel termurah = akomodasi + harga
resto-hotel-v2_001998::c002,resto-hotel-v2_001998,place_00113,Ita Soposurung Hotel,hotel,2,"Ada shower, air panas, TV, Wifi, teras",internet_sinyal,toilet|internet_sinyal,A01,yes,
resto-hotel-v2_002001::c002,resto-hotel-v2_002001,place_00113,Ita Soposurung Hotel,hotel,2,Makanan nya enak,makanan,makanan,A01,yes,
resto-hotel-v2_002001::c004,resto-hotel-v2_002001,place_00113,Ita Soposurung Hotel,hotel,4,Pekerja nya Ramah,pelayanan,pelayanan,A01,yes,
resto-hotel-v2_002015::c000,resto-hotel-v2_002015,place_00113,Ita Soposurung Hotel,hotel,0,"Kamar sangat jorok,tidak dibersihkan setiap hari nya,makanan tidak enak dan beberapa kali pesan makanan salah menu,lokasi kamar sangat dekat dengan cafe jadi sangat berisik didalam kamar ,staf tidak ramah",akomodasi|harga|kebersihan|keramaian|makanan|pelayanan,kebersihan|pelayanan|makanan|akomodasi|keramaian,A01,yes,
resto-hotel-v2_002068::c002,resto-hotel-v2_002068,place_00270,Tabo Cottages,hotel,2,A private passenger ferry from Pitapat picks and drops off right at the property,transportasi,transportasi,A01,yes,
resto-hotel-v2_002070::c000,resto-hotel-v2_002070,place_00270,Tabo Cottages,hotel,0,Excellent for foreigners especially for travel group or FIT coming from European Market,transportasi,none,A01,yes,"'travel group' konteks, bukan transportasi"
resto-hotel-v2_002073::c001,resto-hotel-v2_002073,place_00270,Tabo Cottages,hotel,1,If you arrive on foot you can take a small ferry to be delivered to the hotel directly from the lake,akomodasi|pemandangan|transportasi,transportasi|akomodasi,A01,yes,Tidak ada pemandangan
resto-hotel-v2_002100::c001,resto-hotel-v2_002100,place_00270,Tabo Cottages,hotel,1,"Located in lively Tuk Tuk, not far from ferry terminal",transportasi,transportasi,A01,yes,
resto-hotel-v2_002150::c005,resto-hotel-v2_002150,place_00270,Tabo Cottages,hotel,5,"location is good, ferry drops u off right there",transportasi,transportasi,A01,yes,
resto-hotel-v2_002153::c002,resto-hotel-v2_002153,place_00270,Tabo Cottages,hotel,2,Segala sesuatu dari dapur terasa enak dan porsinya sangat murah hati,harga,makanan,A01,yes,"'murah hati' = porsi besar; 'dapur enak' = makanan, bukan harga"
resto-hotel-v2_002164::c000,resto-hotel-v2_002164,place_00270,Tabo Cottages,hotel,0,"Great hotel in Tuk Tuk, spacious rooms, garden and pool area, the best breakfast we had during our 3 weeks travel through Sumatra, very friendly staff & service also offering massage and tours (can recommend the discovery tour with Erik) - thanks Annette & team for the wonderful time and the beautiful place you created!",akomodasi|pelayanan|pemandangan|transportasi,pelayanan|makanan|akomodasi|fasilitas_umum,A01,yes,'travel' konteks; breakfast + pool = makanan + fasilitas
resto-hotel-v2_002166::c000,resto-hotel-v2_002166,place_00270,Tabo Cottages,hotel,0,"Tempat yang luar biasa di pulau Samosir, tempatnya sangat indah, area umum sangat terawat, makanan untuk orang Eropa enak, untuk makanan lokal lebih baik mencoba restoran di pulau itu karena rasanya lebih banyak",kebersihan|makanan,kebersihan|makanan|pemandangan,A01,yes,
resto-hotel-v2_002205::c000,resto-hotel-v2_002205,place_00270,Tabo Cottages,hotel,0,"Kamar OKE tidak ada komplen, kebersihan kamar dan toilet juga ok",akomodasi|harga|kebersihan|toilet,kebersihan|toilet|akomodasi,A01,yes,Tidak ada harga
resto-hotel-v2_002225::c001,resto-hotel-v2_002225,place_00270,Tabo Cottages,hotel,1,Kamar mandi luas,akomodasi|toilet,toilet|akomodasi,A01,yes,
resto-hotel-v2_002252::c000,resto-hotel-v2_002252,place_00270,Tabo Cottages,hotel,0,Jam tengah 3 kita reservasi tempat untuk istirahat menunggu jam kapal penyeberangan,transportasi,transportasi|jam_operasional,A01,yes,
resto-hotel-v2_002265::c001,resto-hotel-v2_002265,place_00270,Tabo Cottages,hotel,1,Sambutan yang ramah,pelayanan,pelayanan,A01,yes,
resto-hotel-v2_002373::c000,resto-hotel-v2_002373,place_00289,Toba Village inn,hotel,0,"Very rude staff, room had mold in it and breakfast was not good at all The coffee tasted like water",akomodasi|pelayanan,kebersihan|pelayanan|makanan|akomodasi,A01,yes,Rude staff + mold + bad breakfast
resto-hotel-v2_002439::c000,resto-hotel-v2_002439,place_00289,Toba Village inn,hotel,0,"The garden was beautiful, rooms are clean",kebersihan|pemandangan,kebersihan,A01,yes,
resto-hotel-v2_002455::c005,resto-hotel-v2_002455,place_00289,Toba Village inn,hotel,5,Anda bisa ke sjni menyebrang menggunakan kapal feri/ penyebrangan,transportasi,transportasi,A01,yes,
resto-hotel-v2_002471::c003,resto-hotel-v2_002471,place_00289,Toba Village inn,hotel,3,Udah gitu Harga kamarnya juga Mahal sekali,harga,harga,A01,yes,
resto-hotel-v2_002483::c001,resto-hotel-v2_002483,place_00289,Toba Village inn,hotel,1,Pelayanan juga ramah,pelayanan,pelayanan,A01,yes,
resto-hotel-v2_002570::c000,resto-hotel-v2_002570,place_00289,Toba Village inn,hotel,0,"Bersih,tempatnya nyaman",kebersihan,kebersihan,A01,yes,
resto-hotel-v2_002577::c001,resto-hotel-v2_002577,place_00289,Toba Village inn,hotel,1,Parkir cukup,parkir,parkir,A01,yes,
resto-hotel-v2_002608::c000,resto-hotel-v2_002608,place_00289,Toba Village inn,hotel,0,Harga terjangkau dengan view yg bagus bnget,harga|pemandangan,harga|pemandangan,A01,yes,
resto-hotel-v2_002616::c002,resto-hotel-v2_002616,place_00289,Toba Village inn,hotel,2,Staff nya juga ramah2,pelayanan,pelayanan,A01,yes,
resto-hotel-v2_002650::c000,resto-hotel-v2_002650,place_00289,Toba Village inn,hotel,0,Semuanya oke hanya satu yg kurang yaitu tempat parkir yang terbatas dan sempit,akses_jalan|harga|parkir,parkir,A01,yes,
resto-hotel-v2_002656::c002,resto-hotel-v2_002656,place_00289,Toba Village inn,hotel,2,makanan dari daging sapi nya keras banget,makanan,makanan,A01,yes,
resto-hotel-v2_002658::c000,resto-hotel-v2_002658,place_00289,Toba Village inn,hotel,0,"Clean, Quiet and Hospitality",kebersihan,kebersihan|pelayanan|keramaian,A01,yes,
resto-hotel-v2_002684::c001,resto-hotel-v2_002684,place_00217,Romlan Guesthouse,hotel,1,"Harganya terjangkau, kamarnya nyaman, pemandangannya indah (kapal feri mengantar kami sampai depan pintu), stafnya ramah, dan restorannya juga menyajikan makanan yang lezat",makanan|pelayanan|transportasi,transportasi|harga|pelayanan|makanan|akomodasi|pemandangan,A01,yes,Harga + kamar + pemandangan
resto-hotel-v2_002699::c002,resto-hotel-v2_002699,place_00217,Romlan Guesthouse,hotel,2,The ferry stops right next to the hotel,akomodasi|transportasi,transportasi|akomodasi,A01,yes,
resto-hotel-v2_002731::c000,resto-hotel-v2_002731,place_00217,Romlan Guesthouse,hotel,0,"Nice hotel with friendly, helpfull staff",akomodasi|pelayanan,pelayanan|akomodasi,A01,yes,
resto-hotel-v2_002748::c001,resto-hotel-v2_002748,place_00217,Romlan Guesthouse,hotel,1,"Tempatnya nyaman dan asri, tamannya terawat, dan makanan di restorannya lezat",kebersihan|makanan,kebersihan|makanan|pemandangan,A01,yes,
resto-hotel-v2_002750::c003,resto-hotel-v2_002750,place_00217,Romlan Guesthouse,hotel,3,"Lokasinya strategis, akses langsung dengan feri menyeberangi perairan",akses_jalan,akses_jalan,A01,yes,
resto-hotel-v2_002760::c001,resto-hotel-v2_002760,place_00217,Romlan Guesthouse,hotel,1,Staff are really helpful and friendly,pelayanan,pelayanan,A01,yes,
resto-hotel-v2_002765::c001,resto-hotel-v2_002765,place_00217,Romlan Guesthouse,hotel,1,Mereka membantu kami dengan transportasi dari Medan ke Samosir dan bahkan menyewakan sepeda motor untuk berkeliling pulau,pelayanan|transportasi,transportasi|parkir,A01,yes,
resto-hotel-v2_002766::c001,resto-hotel-v2_002766,place_00217,Romlan Guesthouse,hotel,1,Mereka membantu kami dengan transportasi dari Medan ke Samosir dan bahkan menyewakan sepeda motor untuk berkeliling pulau,pelayanan|transportasi,transportasi|parkir,A01,yes,
resto-hotel-v2_002794::c000,resto-hotel-v2_002794,place_00217,Romlan Guesthouse,hotel,0,"Tempat menginap yang sangat nyaman, kamar mandi bersama sangat cocok untuk harga dan lokasi",akomodasi|harga|toilet,toilet|harga|akomodasi,A01,yes,
resto-hotel-v2_002804::c007,resto-hotel-v2_002804,place_00217,Romlan Guesthouse,hotel,7,"Sang ratu menawarkan lebih banyak privasi, kamar mandi yang lebih baik, lebih cerah, dan tampaknya lebih baru direnovasi daripada kamar-kamar yang lebih mahal dengan pemandangan danau",akomodasi|harga|pemandangan|toilet,toilet|harga|akomodasi|pemandangan,A01,yes,
resto-hotel-v2_002818::c003,resto-hotel-v2_002818,place_00217,Romlan Guesthouse,hotel,3,"selain itu, ini adalah hotel yang bagus dengan makanan enak dan staf yang ramah",akomodasi|makanan|pelayanan,pelayanan|makanan|akomodasi,A01,yes,
resto-hotel-v2_002833::c000,resto-hotel-v2_002833,place_00217,Romlan Guesthouse,hotel,0,Tempat menginap terbaik di Samosir bagi mereka yang mencari kualitas tinggi dengan harga terjangkau,harga,harga|akomodasi,A01,yes,
resto-hotel-v2_002836::c001,resto-hotel-v2_002836,place_00072,Carolina Hotel,hotel,1,Murah asyik,harga,harga,A01,yes,
resto-hotel-v2_002886::c001,resto-hotel-v2_002886,place_00072,Carolina Hotel,hotel,1,"hampir semua tempat di danau ini memiliki pemandangan seperti itu • Mereka meminjamkan kami pisau untuk membuat makanan bayi • Anda dapat memesan melalui nomor WhatsApp mereka, dan mereka akan membawakan makanan ke rumah Anda Yang buruk • Mereka lupa membersihkan toilet (kencing di dudukan toilet) • Ada banyak debu • Suara AC sangat keras sehingga terdengar seperti sedang terjadi badai di luar • Ujung tajam pada kunci pintu, melukai saya • Bukan kesalahan hotel",akomodasi|makanan|pemandangan|toilet,kebersihan|toilet|makanan|akomodasi|pemandangan,A01,yes,Membersihkan = kebersihan
resto-hotel-v2_002895::c000,resto-hotel-v2_002895,place_00072,Carolina Hotel,hotel,0,"Sangat menyebalkan terlalu bnyak pearturan gk rekomended sma sekali pelayanananya gk ramah sama sekali, bayar hotel mahal-mahal",akomodasi|harga|pelayanan,harga|pelayanan|akomodasi,A01,yes,
resto-hotel-v2_002896::c000,resto-hotel-v2_002896,place_00072,Carolina Hotel,hotel,0,2024/08 Kamar ber-AC serasa baru saja direnovasi,akomodasi,akomodasi,A01,yes,
resto-hotel-v2_002928::c002,resto-hotel-v2_002928,place_00072,Carolina Hotel,hotel,2,Kamar mandinya luas (dengan pancuran terpisah) dan terasnya digunakan bersama tetangga,akomodasi,akomodasi,A01,yes,
resto-hotel-v2_002933::c000,resto-hotel-v2_002933,place_00072,Carolina Hotel,hotel,0,"Pelayanan, kamar, keamanan, makanannya mantap",akomodasi|pelayanan,pelayanan|makanan|akomodasi|keamanan,A01,yes,Pelayanan + kamar + keamanan + makanan
resto-hotel-v2_002941::c000,resto-hotel-v2_002941,place_00072,Carolina Hotel,hotel,0,"Kalau ke parapat, selalu nyebrang naik kapal singgah ke sini",transportasi,transportasi,A01,yes,
resto-hotel-v2_002946::c000,resto-hotel-v2_002946,place_00072,Carolina Hotel,hotel,0,Saya kesini naik akses kapal dari tigaraja Parapat menuju ke hotel langsung,akomodasi|akses_jalan|transportasi,akses_jalan|transportasi|akomodasi,A01,yes,
resto-hotel-v2_002946::c001,resto-hotel-v2_002946,place_00072,Carolina Hotel,hotel,1,"Untuk harga dgn fasilitas sesuai, sarapan paginya enak , view-nya juga indah , lokasi parkir luas,untuk berlibur dengan keluarga sangat di rekomendasikan disini",harga|parkir|pemandangan,parkir|harga|makanan|fasilitas_umum|pemandangan|aksesibilitas,A01,yes,
resto-hotel-v2_002973::c001,resto-hotel-v2_002973,place_00072,Carolina Hotel,hotel,1,"A rustic Hotel by the lake, and in a beautiful and quiet area",akomodasi|pemandangan,toilet,A01,yes,"Kamar mandi luas = toilet, bukan akomodasi"
resto-hotel-v2_002983::c002,resto-hotel-v2_002983,place_00072,Carolina Hotel,hotel,2,"Rasa makanannya biasa aja, harga makanannya sedang ga terlalu mahal untuk ukuran hotel",akomodasi|harga,harga|makanan|akomodasi,A01,yes,
resto-hotel-v2_003048::c000,resto-hotel-v2_003048,place_00072,Carolina Hotel,hotel,0,Toilet jorok Fasilitas toiletnya rusak Bbrp kamar kumuh tampilannya,akomodasi|harga|kebersihan|toilet,kebersihan|toilet|akomodasi,A01,yes,Tidak ada harga
resto-hotel-v2_003101::c000,resto-hotel-v2_003101,place_00293,TOPI TAO HOMESTAY PANGURURAN (KAWASAN WATERFRONT CITY),hotel,0,Aman dan nyaman utk penginapan keluarga,keamanan,akomodasi|keamanan|aksesibilitas,A01,yes,
