clause_id,review_id,canonical_place_id,manual_aspects,split,split_version,gold_semantic_sha256
wisata-v2_001950::c000,wisata-v2_001950,place_00164,kebersihan|harga|fasilitas_umum|pemandangan|aksesibilitas,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_005260::c004,wisata-v2_005260,place_00167,pemandangan,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_010015::c001,wisata-v2_010015,place_00171,kebersihan|pelayanan,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_010024::c000,wisata-v2_010024,place_00171,makanan|keamanan,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_010026::c000,wisata-v2_010026,place_00171,keramaian,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_010046::c000,wisata-v2_010046,place_00171,parkir|toilet|harga|fasilitas_umum,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_010082::c001,wisata-v2_010082,place_00171,kebersihan|fasilitas_umum|keramaian,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_010084::c000,wisata-v2_010084,place_00171,harga|keramaian,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_010091::c003,wisata-v2_010091,place_00171,transportasi|parkir|pemandangan,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_010095::c004,wisata-v2_010095,place_00171,harga|fasilitas_umum,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_010122::c000,wisata-v2_010122,place_00171,keramaian,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_010137::c005,wisata-v2_010137,place_00171,harga|makanan|aksesibilitas,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_010147::c000,wisata-v2_010147,place_00171,transportasi|parkir|harga|akomodasi|keamanan|fasilitas_umum|aksesibilitas,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_010202::c001,wisata-v2_010202,place_00171,akses_jalan|parkir|kebersihan|harga|pelayanan|fasilitas_umum|pemandangan|lainnya,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_009860::c000,wisata-v2_009860,place_00175,pemandangan,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_009862::c001,wisata-v2_009862,place_00175,keamanan|pemandangan,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_001577::c000,resto-hotel-v2_001577,place_00182,keramaian,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_001580::c001,resto-hotel-v2_001580,place_00182,akses_jalan,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_005968::c001,resto-hotel-v2_005968,place_00197,none,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_005972::c000,resto-hotel-v2_005972,place_00197,pelayanan|makanan,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_006006::c001,resto-hotel-v2_006006,place_00197,kebersihan|toilet,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_006018::c006,resto-hotel-v2_006018,place_00197,makanan|oleh_oleh,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_006035::c004,resto-hotel-v2_006035,place_00197,harga|makanan,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_006040::c000,resto-hotel-v2_006040,place_00197,none,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_006066::c002,resto-hotel-v2_006066,place_00197,keramaian,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_006091::c001,resto-hotel-v2_006091,place_00197,none,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_006094::c000,resto-hotel-v2_006094,place_00197,harga|makanan|jam_operasional|pemandangan,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_007192::c000,resto-hotel-v2_007192,place_00215,parkir|kebersihan|harga|pelayanan|akomodasi|fasilitas_umum|internet_sinyal,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_007199::c003,resto-hotel-v2_007199,place_00215,makanan,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_009170::c000,resto-hotel-v2_009170,place_00231,makanan,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_009171::c002,resto-hotel-v2_009171,place_00231,keramaian,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_006432::c000,resto-hotel-v2_006432,place_00243,makanan,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_006432::c001,resto-hotel-v2_006432,place_00243,harga|makanan|pemandangan,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_006444::c002,resto-hotel-v2_006444,place_00243,akses_jalan|parkir|makanan,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_006449::c004,resto-hotel-v2_006449,place_00243,pemandangan|internet_sinyal,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_007957::c003,resto-hotel-v2_007957,place_00253,pelayanan|keramaian,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_007976::c002,resto-hotel-v2_007976,place_00253,makanan,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_001631::c000,resto-hotel-v2_001631,place_00264,harga|makanan,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_007842::c001,wisata-v2_007842,place_00281,kebersihan|keamanan,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_004725::c000,resto-hotel-v2_004725,place_00290,pelayanan|makanan,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_004728::c002,resto-hotel-v2_004728,place_00290,pelayanan,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_004745::c000,resto-hotel-v2_004745,place_00290,pelayanan|makanan,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_004752::c000,resto-hotel-v2_004752,place_00290,makanan,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_004755::c002,resto-hotel-v2_004755,place_00290,harga,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_004776::c002,resto-hotel-v2_004776,place_00290,akses_jalan|makanan,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_004803::c002,resto-hotel-v2_004803,place_00290,pelayanan|internet_sinyal,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_004818::c000,resto-hotel-v2_004818,place_00290,makanan,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_004832::c000,resto-hotel-v2_004832,place_00290,pelayanan|makanan,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_004833::c000,resto-hotel-v2_004833,place_00290,pelayanan|makanan,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_004837::c001,resto-hotel-v2_004837,place_00290,pelayanan|keramaian,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_004849::c001,resto-hotel-v2_004849,place_00290,internet_sinyal,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_009143::c000,wisata-v2_009143,place_00292,pemandangan,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_009211::c002,wisata-v2_009211,place_00294,harga|akomodasi|fasilitas_umum,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_009239::c004,wisata-v2_009239,place_00294,none,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_009267::c000,wisata-v2_009267,place_00294,pemandangan,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_009316::c000,wisata-v2_009316,place_00294,pemandangan,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_009325::c000,wisata-v2_009325,place_00294,kebersihan|toilet|pelayanan,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_009337::c000,wisata-v2_009337,place_00294,akses_jalan|jam_operasional,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_009343::c000,wisata-v2_009343,place_00294,akses_jalan|parkir,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_009375::c002,wisata-v2_009375,place_00294,transportasi,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_009397::c000,wisata-v2_009397,place_00294,akses_jalan|parkir|kebersihan|toilet|harga|pelayanan|akomodasi|keamanan|fasilitas_umum|pemandangan,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_009401::c002,wisata-v2_009401,place_00294,fasilitas_umum,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_009406::c010,wisata-v2_009406,place_00294,pelayanan,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_000677::c001,resto-hotel-v2_000677,place_00296,kebersihan|akomodasi|fasilitas_umum|aksesibilitas,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_000681::c005,resto-hotel-v2_000681,place_00296,toilet|akomodasi|keamanan,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_000682::c000,resto-hotel-v2_000682,place_00296,harga|pelayanan|makanan,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_000686::c003,resto-hotel-v2_000686,place_00296,internet_sinyal,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_000686::c009,resto-hotel-v2_000686,place_00296,makanan,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_000688::c002,resto-hotel-v2_000688,place_00296,internet_sinyal,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_000692::c000,resto-hotel-v2_000692,place_00296,parkir|harga,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_000695::c000,resto-hotel-v2_000695,place_00296,kebersihan|akomodasi,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_000712::c001,resto-hotel-v2_000712,place_00296,makanan|fasilitas_umum,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_000722::c000,resto-hotel-v2_000722,place_00296,pelayanan|akomodasi|aksesibilitas|budaya,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_000729::c000,resto-hotel-v2_000729,place_00296,budaya,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_000729::c002,resto-hotel-v2_000729,place_00296,pemandangan|budaya,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_007496::c001,resto-hotel-v2_007496,place_00301,makanan,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_007521::c000,resto-hotel-v2_007521,place_00301,none,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_007523::c001,resto-hotel-v2_007523,place_00301,makanan|keramaian,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_007545::c001,resto-hotel-v2_007545,place_00301,keamanan,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_007556::c001,resto-hotel-v2_007556,place_00301,makanan,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_007580::c000,resto-hotel-v2_007580,place_00301,none,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_007286::c000,resto-hotel-v2_007286,place_00310,akses_jalan|jam_operasional,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_007287::c001,resto-hotel-v2_007287,place_00310,akses_jalan,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_002708::c000,wisata-v2_002708,place_00335,none,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_002730::c001,wisata-v2_002730,place_00335,keamanan,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_002767::c002,wisata-v2_002767,place_00335,none,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_002805::c001,wisata-v2_002805,place_00335,toilet|makanan,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_002831::c001,wisata-v2_002831,place_00335,keramaian,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_002857::c003,wisata-v2_002857,place_00335,pelayanan,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_002865::c001,wisata-v2_002865,place_00335,akses_jalan|pelayanan,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_002866::c002,wisata-v2_002866,place_00335,pelayanan,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_002866::c003,wisata-v2_002866,place_00335,fasilitas_umum,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_007325::c003,resto-hotel-v2_007325,place_00356,toilet,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_007326::c002,resto-hotel-v2_007326,place_00356,parkir|toilet,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_007326::c005,resto-hotel-v2_007326,place_00356,none,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_007330::c000,resto-hotel-v2_007330,place_00356,budaya,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_007334::c000,resto-hotel-v2_007334,place_00356,keamanan,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_009404::c000,resto-hotel-v2_009404,place_00359,harga|makanan,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_012450::c001,wisata-v2_012450,place_00379,jam_operasional,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_012469::c002,wisata-v2_012469,place_00379,none,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_012484::c000,wisata-v2_012484,place_00379,kebersihan,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_012502::c000,wisata-v2_012502,place_00379,none,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_012521::c000,wisata-v2_012521,place_00379,parkir|kebersihan|toilet|makanan|keamanan|fasilitas_umum,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_012544::c000,wisata-v2_012544,place_00379,kebersihan,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_012561::c000,wisata-v2_012561,place_00379,fasilitas_umum,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_012564::c000,wisata-v2_012564,place_00379,none,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_012565::c000,wisata-v2_012565,place_00379,fasilitas_umum,test,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_007881::c003,resto-hotel-v2_007881,place_00001,makanan|jam_operasional|keramaian,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_005551::c000,wisata-v2_005551,place_00003,keramaian,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_005592::c002,wisata-v2_005592,place_00003,jam_operasional,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_005619::c002,wisata-v2_005619,place_00003,akses_jalan|keamanan,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_005634::c000,wisata-v2_005634,place_00003,toilet|harga,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_005660::c000,wisata-v2_005660,place_00003,harga|makanan|fasilitas_umum,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_005662::c000,wisata-v2_005662,place_00003,jam_operasional|fasilitas_umum|keramaian,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_005704::c003,wisata-v2_005704,place_00003,harga,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_005719::c002,wisata-v2_005719,place_00003,harga,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_005748::c002,wisata-v2_005748,place_00003,toilet|makanan|fasilitas_umum,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_005772::c000,wisata-v2_005772,place_00003,akomodasi|fasilitas_umum|pemandangan,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_005807::c000,wisata-v2_005807,place_00003,kebersihan|pelayanan|fasilitas_umum,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_005818::c000,wisata-v2_005818,place_00003,harga,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_009103::c002,wisata-v2_009103,place_00004,pelayanan|budaya,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_002904::c000,wisata-v2_002904,place_00005,fasilitas_umum,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_006502::c001,wisata-v2_006502,place_00007,none,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
